"Experiment","Date","Cage.ID","Location","Tag","Fullness","Digestion","Contents.Weight","Prey.Taxa","LH.Stage","Count","Taxa Weight","Comments","Taxa","Mesh","tlc"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Pseudodiaptomus forbesi","adult",14,NA,NA,"Calanoid",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Pseudodiaptomus forbesi","copepodid",2,FALSE,NA,"Calanoid",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Diacyclops thomasi","copepodid",1,FALSE,NA,"Cyclopoid",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Acanthocyclops sp.","copepodid",1,FALSE,NA,"Cyclopoid",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Daphnia sp.","undetermined",2,FALSE,NA,"Cladocera",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Eurytemora affinis","copepodid",1,FALSE,NA,"Calanoid",NA,"24 RV.Fall B"
NA,2019-11-06,"B","RV.Fall","24",3,5,0.001,"Cyclopoida","copepodid",4,NA,NA,"Cyclopoid",NA,"24 RV.Fall B"
NA,2019-11-06,"A","RV.Fall","4",3,3,5e-04,"Gammaridea","undetermined",2,NA,"two heads, one usrosome too digestive to ID further","Amphipod",NA,"4 RV.Fall A"
NA,2019-11-06,"C","RV.Fall","36",3,5,4e-04,"Hyallela azteca","undetermined",1,NA,NA,"Amphipod",NA,"36 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","36",3,5,4e-04,"Pseudodiaptomus forbesi","adult",5,FALSE,NA,"Calanoid",NA,"36 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","36",3,5,4e-04,"Acanthocyclops sp.","copepodid",1,FALSE,NA,"Cyclopoid",NA,"36 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","36",3,5,4e-04,"Eucyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"36 RV.Fall C"
NA,2019-11-06,"A","RV.Fall","10",4,5,0.0034,"Hyallela azteca","undetermined",3,NA,NA,"Amphipod",NA,"10 RV.Fall A"
NA,2019-11-06,"A","RV.Fall","10",4,5,0.0034,"Pseudodiaptomus forbesi","adult",6,NA,NA,"Calanoid",NA,"10 RV.Fall A"
NA,2019-11-06,"A","RV.Fall","10",4,5,0.0034,"Acanthocyclops sp.","copepodid",1,FALSE,NA,"Cyclopoid",NA,"10 RV.Fall A"
NA,2019-11-06,"A","RV.Fall","10",4,5,0.0034,"Ceriodaphnia sp.","undetermined",1,FALSE,NA,"Cladocera",NA,"10 RV.Fall A"
NA,2019-11-06,"C","RV.Fall","33",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"33 RV.Fall C"
NA,2019-11-06,"A","RV.Fall","8",3,4,4e-04,"Pseudodiaptomus forbesi","adult",4,FALSE,NA,"Calanoid",NA,"8 RV.Fall A"
NA,2019-11-06,"A","RV.Fall","8",3,4,4e-04,"Ceriodaphnia sp.","undetermined",2,FALSE,NA,"Cladocera",NA,"8 RV.Fall A"
NA,2019-11-06,"A","RV.Fall","8",3,4,4e-04,"Gammaridea","undetermined",2,NA,NA,"Amphipod",NA,"8 RV.Fall A"
NA,2019-11-06,"C","RV.Fall","32",3,5,0.0038,"Chironomidae","larva",1,NA,NA,"Diptera",NA,"32 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","32",3,5,0.0038,"Chironomidae","pupae",1,NA,NA,"Diptera",NA,"32 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","32",3,5,0.0038,"Hyallela azteca","undetermined",2,NA,NA,"Amphipod",NA,"32 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","32",3,5,0.0038,"Pseudodiaptomus forbesi","adult",6,FALSE,NA,"Calanoid",NA,"32 RV.Fall C"
NA,2019-11-06,"C","RV.Fall","32",3,5,0.0038,"Mesocyclops sp.","undetermined",2,FALSE,NA,"Cyclopoid",NA,"32 RV.Fall C"
NA,2019-08-28,"A","RV.Summer","1",3,5,0.001,"Hyallela azteca","undetermined",2,NA,NA,"Amphipod",NA,"1 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","1",3,5,0.001,"Pseudodiaptomus forbesi","adult",2,FALSE,NA,"Calanoid",NA,"1 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","2",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"2 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","3",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"3 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","4",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"4 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","6",2,5,0,"Hyallela azteca","undetermined",1,FALSE,"not a whole animal","Amphipod",NA,"6 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","8",2,5,0,"Pseudodiaptomus forbesi","adult",5,FALSE,"Total weight of full sample  is .0007","Calanoid",NA,"8 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","8",2,5,0,"Mesocyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"8 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","8",2,5,0,"Hyallela azteca","undetermined",2,FALSE,NA,"Amphipod",NA,"8 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","8",2,5,0,"Ceriodaphnia sp.","undetermined",1,FALSE,NA,"Cladocera",NA,"8 RV.Summer A"
NA,2019-08-28,"A","RV.Summer","9",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"9 RV.Summer A"
NA,2019-08-28,"B","RV.Summer","10",2,3,0,"Hyallela azteca","undetermined",2,FALSE,"stomach split in half","Amphipod",NA,"10 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","10",2,3,0,"Pseudodiaptomus forbesi","adult",2,FALSE,NA,"Calanoid",NA,"10 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","10",2,3,0,"Mesocyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"10 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","11",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"11 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","12",2,5,9e-04,"Hyallela azteca","undetermined",2,NA,NA,"Amphipod",NA,"12 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","12",2,5,9e-04,"Pseudodiaptomus forbesi","adult",2,FALSE,NA,"Calanoid",NA,"12 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","13",2,5,9e-04,"Hyallela azteca","undetermined",1,NA,NA,"Amphipod",NA,"13 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","13",2,5,9e-04,"Mesocyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"13 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","14",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"14 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","15",3,5,6e-04,"Hyallela azteca","undetermined",2,NA,NA,"Amphipod",NA,"15 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","15",3,5,6e-04,"Pseudodiaptomus forbesi","adult",3,FALSE,NA,"Calanoid",NA,"15 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","16",2,5,0,"Hyallela azteca","undetermined",1,FALSE,NA,"Amphipod",NA,"16 RV.Summer B"
NA,2019-08-28,"B","RV.Summer","16",2,5,0,"Cyclopoida","copepodid",1,FALSE,NA,"Cyclopoid",NA,"16 RV.Summer B"
NA,2019-08-28,"C","RV.Summer","17",4,5,0.002,"Hyallela azteca","undetermined",5,NA,NA,"Amphipod",NA,"17 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","17",4,5,0.002,"Chironomidae","pupae",1,FALSE,NA,"Diptera",NA,"17 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","17",4,5,0.002,"Pseudodiaptomus forbesi","adult",3,FALSE,NA,"Calanoid",NA,"17 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","18",4,5,0.0011,"Eogammarus confervicolus","undetermined",1,NA,"Stomach ripped","Amphipod",NA,"18 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","18",4,5,0.0011,"Hyallela azteca","undetermined",1,FALSE,NA,"Amphipod",NA,"18 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","19",2,5,0,"Mesocyclops sp.","undetermined",2,FALSE,NA,"Cyclopoid",NA,"19 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","20",3,5,0.0011,"Hyallela azteca","undetermined",2,NA,NA,"Amphipod",NA,"20 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","21",2,4,0,"Chironomidae","larva",1,FALSE,NA,"Diptera",NA,"21 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","22",4,5,0.0022,"Pseudodiaptomus forbesi","adult",5,FALSE,NA,"Calanoid",NA,"22 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","22",4,5,0.0022,"Chironomidae","larva",1,FALSE,NA,"Diptera",NA,"22 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","22",4,5,0.0022,"Eurycercus sp.","undetermined",1,FALSE,NA,"Cladocera",NA,"22 RV.Summer C"
NA,2019-08-28,"C","RV.Summer","22",4,5,0.0022,"Hyallela azteca","undetermined",5,NA,"two are very small","Amphipod",NA,"22 RV.Summer C"
NA,2019-11-07,"A","SM.Fall","4",2,4,0,"Acanthocyclops sp.","copepodid",1,FALSE,NA,"Cyclopoid",NA,"4 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Pseudodiaptomus forbesi","adult",1,FALSE,NA,"Calanoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Acanthocyclops sp.","adult",15,NA,NA,"Cyclopoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Acanthocyclops sp.","copepodid",10,FALSE,NA,"Cyclopoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Eurytemora affinis","adult",5,FALSE,NA,"Calanoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Eurytemora affinis","copepodid",3,FALSE,NA,"Calanoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Cyclopoida","copepodid",11,FALSE,NA,"Cyclopoid",NA,"9 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","9",3,4,7e-04,"Cumacea","undetermined",1,FALSE,"Very digested","Other",NA,"9 SM.Fall A"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Acanthocyclops sp.","adult",30,NA,NA,"Cyclopoid",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Acanthocyclops sp.","copepodid",46,NA,NA,"Cyclopoid",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Eurytemora affinis","adult",9,NA,NA,"Calanoid",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Eurytemora affinis","copepodid",8,FALSE,NA,"Calanoid",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Cumacea","undetermined",2,FALSE,NA,"Other",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Sinocalanus doerrii","adult",1,FALSE,NA,"Calanoid",NA,"25 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","25",5,5,0.0013,"Cyclopoida","undetermined",22,NA,"counted heads","Cyclopoid",NA,"25 SM.Fall B"
NA,2019-11-07,"A","SM.Fall","2",3,4,8e-04,"Acanthocyclops sp.","adult",3,FALSE,NA,"Cyclopoid",NA,"2 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","2",3,4,8e-04,"Acanthocyclops sp.","copepodid",4,FALSE,NA,"Cyclopoid",NA,"2 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","2",3,4,8e-04,"Cyclopoida","copepodid",10,NA,NA,"Cyclopoid",NA,"2 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","2",3,4,8e-04,"Eurytemora affinis","adult",1,FALSE,NA,"Calanoid",NA,"2 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Cumacea","undetermined",2,NA,NA,"Other",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Acanthocyclops sp.","adult",8,NA,"copepod weight combined","Cyclopoid",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Eurytemora affinis","adult",2,FALSE,NA,"Calanoid",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Sinocalanus doerrii","copepodid",1,FALSE,NA,"Calanoid",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Mysidacea","undetermined",1,NA,"quite digested","Other",NA,"8 SM.Fall A"
NA,2019-11-07,"A","SM.Fall","8",3,5,0.001,"Daphnia sp.","undetermined",1,FALSE,NA,"Cladocera",NA,"8 SM.Fall A"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Acanthocyclops sp.","adult",6,NA,"copepod weight combined","Cyclopoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Acanthocyclops sp.","copepodid",3,FALSE,NA,"Cyclopoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Eurytemora affinis","adult",4,NA,NA,"Calanoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Eurytemora affinis","copepodid",1,FALSE,NA,"Calanoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Calanoida","copepodid",2,FALSE,NA,"Calanoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Cyclopoida","copepodid",2,FALSE,NA,"Cyclopoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","17",2,5,6e-04,"Harpacticoida","undetermined",1,FALSE,NA,"Harpacticoid",NA,"17 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","21",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"21 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","20",3,5,0.001,"Cumacea","undetermined",3,NA,NA,"Other",NA,"20 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","20",3,5,0.001,"Acanthocyclops sp.","adult",9,NA,"copepod weight combined","Cyclopoid",NA,"20 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","20",3,5,0.001,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid",NA,"20 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","20",3,5,0.001,"Eurytemora affinis","adult",1,FALSE,NA,"Calanoid",NA,"20 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","22",3,5,7e-04,"Acanthocyclops sp.","adult",10,NA,NA,"Cyclopoid",NA,"22 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","22",3,5,7e-04,"Eurytemora affinis","adult",4,NA,NA,"Calanoid",NA,"22 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","22",3,5,7e-04,"Mesocyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"22 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","22",3,5,7e-04,"Gammaridea","undetermined",1,FALSE,NA,"Amphipod",NA,"22 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","23",3,5,8e-04,"Acanthocyclops sp.","adult",9,NA,"copepod weight combined","Cyclopoid",NA,"23 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","23",3,5,8e-04,"Acanthocyclops sp.","copepodid",8,NA,NA,"Cyclopoid",NA,"23 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","23",3,5,8e-04,"Sinocalanus doerrii","adult",1,FALSE,NA,"Calanoid",NA,"23 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","23",3,5,8e-04,"Eurytemora affinis","copepodid",1,FALSE,NA,"Calanoid",NA,"23 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","23",3,5,8e-04,"Hyallela azteca","undetermined",1,FALSE,NA,"Amphipod",NA,"23 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","16",3,5,0,"Eogammarus confervicolus","undetermined",1,FALSE,NA,"Amphipod",NA,"16 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","16",3,5,0,"Acanthocyclops sp.","adult",1,FALSE,NA,"Cyclopoid",NA,"16 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","24",2,5,3e-04,"Daphnia sp.","undetermined",2,NA,NA,"Cladocera",NA,"24 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","24",2,5,3e-04,"Eurytemora affinis","adult",1,FALSE,NA,"Calanoid",NA,"24 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","24",2,5,3e-04,"Acanthocyclops sp.","adult",2,FALSE,NA,"Cyclopoid",NA,"24 SM.Fall B"
NA,2019-11-07,"B","SM.Fall","24",2,5,3e-04,"Cyclopoida","copepodid",1,FALSE,NA,"Cyclopoid",NA,"24 SM.Fall B"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Acanthocyclops sp.","adult",17,NA,"copepod weight combined","Cyclopoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Acanthocyclops sp.","copepodid",14,FALSE,NA,"Cyclopoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Eurytemora affinis","adult",2,FALSE,"If you combine all the animals below for thie sample the weight would be .0002","Calanoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Eucyclops sp.","undetermined",1,FALSE,NA,"Cyclopoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Sinocalanus doerrii","adult",1,FALSE,NA,"Calanoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Sinocalanus doerrii","copepodid",2,FALSE,NA,"Calanoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Cyclopoida","copepodid",6,FALSE,"heads counted","Cyclopoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","32",4,5,8e-04,"Calanoida","copepodid",2,FALSE,"heads counted","Calanoid",NA,"32 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","35",3,5,5e-04,"Acanthocyclops sp.","adult",8,NA,"copepod weight combined","Cyclopoid",NA,"35 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","35",3,5,5e-04,"Acanthocyclops sp.","copepodid",9,NA,NA,"Cyclopoid",NA,"35 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","35",3,5,5e-04,"Eurytemora affinis","adult",2,FALSE,NA,"Calanoid",NA,"35 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","35",3,5,5e-04,"Sinocalanus doerrii","adult",2,FALSE,NA,"Calanoid",NA,"35 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","35",3,5,5e-04,"Sinocalanus doerrii","copepodid",2,FALSE,NA,"Calanoid",NA,"35 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","37",3,5,0,"Eurytemora affinis","adult",2,FALSE,"not a whole stomach","Calanoid",NA,"37 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","37",3,5,0,"Acanthocyclops sp.","adult",6,FALSE,NA,"Cyclopoid",NA,"37 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","37",3,5,0,"Gammaridea","undetermined",1,FALSE,"digested","Amphipod",NA,"37 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","38",1,1,0,"EMPTY",NA,0,NA,NA,"empty",NA,"38 SM.Fall C"
NA,2019-11-07,"C","SM.Fall","40",1,1,0,"EMPTY","uni",0,NA,NA,"empty",NA,"40 SM.Fall C"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC93",5,5,0.0022,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","small","RC93 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RD84",4,5,0.0049,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RD84 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RD84",4,5,0.0049,"Daphnia sp.","undetermined",20,NA,NA,"Cladocera","small","RD84 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Diaptomidae","adult",2,NA,NA,"Calanoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Cyclopoida","copepodid",16,NA,NA,"Cyclopoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Daphnia sp.","undetermined",4,NA,NA,"Cladocera","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Sinocalanus doerrii","adult",3,NA,NA,"Calanoid","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Bosmina sp.","undetermined",25,NA,NA,"Cladocera","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RD84",4,5,0.0049,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","small","RD84 RV.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RL75",4,5,0.0033,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","small","RL75 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Diacyclops thomasi","undetermined",11,NA,NA,"Cyclopoid","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Chydorus sp.","undetermined",25,NA,NA,"Cladocera","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Chydorus sp.","undetermined",8,NA,NA,"Cladocera","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Calanoida","copepodid",10,NA,NA,"Calanoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Acanthocyclops sp.","copepodid",66,NA,NA,"Cyclopoid","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RL75",4,5,0.0033,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","small","RL75 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC93",5,5,0.0022,"Cyclopoida","copepodid",16,NA,NA,"Cyclopoid","small","RC93 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RD84",4,5,0.0049,"Simocephalus sp.","undetermined",8,NA,NA,"Cladocera","small","RD84 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RD84",4,5,0.0049,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","small","RD84 RV.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RL75",4,5,0.0033,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RL75 RV.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Chironomidae","larva",1,NA,NA,"Diptera","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Bosmina sp.","undetermined",8,NA,NA,"Cladocera","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Bosmina sp.","undetermined",18,NA,NA,"Cladocera","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Chydorus sp.","undetermined",9,NA,NA,"Cladocera","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Calanoida","copepodid",11,NA,"Counted heads","Calanoid","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RD60",4,5,0.0033,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","small","RD60 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RC21",4,4,0.0019,"Cladocera","undetermined",5,NA,"too digested to ID further","Cladocera","small","RC21 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Eurycercus sp.","undetermined",1,NA,NA,"Cladocera","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","OO74",5,5,0.0024,"Diaptomidae","adult",3,NA,NA,"Calanoid","small","OO74 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Acanthocyclops sp.","copepodid",32,NA,NA,"Cyclopoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-03-27,"A","DWSC.Winter","RG36",4,5,0.0026,"Eurytemora affinis","adult",4,NA,NA,"Calanoid","small","RG36 DWSC.Winter A"
"Cage Prototypes",2019-02-25,"A","RV.Winter","RA76",4,5,0.004,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","small","RA76 RV.Winter A"
