"Study","Year","Month","Date","Site","Treatment","Cage ID","Tag","Fullness","Digestion","Total Contents Weight","Prey Taxa","LH Stage","Prey Taxa LH Stage","Count","Taxa Weight","Comments"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RI08",4,4,0.002,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-22,"Sac DWSC",NA,"FCCL Control Tank 2","RD54",2,6,5e-04,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-22,"Sac DWSC",NA,"FCCL Control Tank 2","RD54",2,6,5e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-22,"Sac DWSC",NA,"FCCL Control Tank 1","RD35",5,5,0.0037,"Americorophium spinicorne","adult","Americorophium spinicorne adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-22,"Sac DWSC",NA,"FCCL Control Tank 1","RA96",5,6,0.0034,"Americorophium spinicorne","adult","Americorophium spinicorne adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RI87",4,3,0.0025,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RD43",4,5,0.0015,"Harpacticoida","adult","Harpacticoida adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RD43",4,5,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RD43",4,5,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RH89",3,5,0.000399999999999999,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RH89",3,5,0.000399999999999999,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB51",6,5,0.0083,"Acanthocyclops sp.","adult","Acanthocyclops adult",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB51",6,5,0.0083,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB51",6,5,0.0083,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB51",6,5,0.0083,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN51",5,5,0.0048,"Acanthocyclops sp.","adult","Acanthocyclops adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN51",5,5,0.0048,"Harpacticoida","adult","Harpacticoida adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN51",5,5,0.0048,"Eurytemora affinis","adult","Eurytemora affinis adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB15",4,5,0.0047,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RB15",4,5,0.0047,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RG69",4,5,0.0032,"Acanthocyclops sp.","adult","Acanthocyclops adult",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RG69",4,5,0.0032,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RN63",4,4,0.0036,"Acanthocyclops sp.","adult","Acanthocyclops adult",39,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RN63",4,4,0.0036,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RN63",4,4,0.0036,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RJ34",4,5,0.0027,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,"~30% of diet was plant detritus"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RJ34",4,5,0.0027,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RJ34",4,5,0.0027,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","OO73",5,5,0.0039,"Acanthocyclops sp.","adult","Acanthocyclops adult",10,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","OO73",5,5,0.0039,"Eurytemora affinis","adult","Eurytemora affinis adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","OO73",5,5,0.0039,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","OO73",5,5,0.0039,"Diaptomidae","adult","Diaptomidae adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RF32",4,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RF32",4,5,0.0022,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN93",5,5,0.0052,"Acanthocyclops sp.","adult","Acanthocyclops adult",13,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN93",5,5,0.0052,"Eurytemora affinis","adult","Eurytemora affinis adult",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN93",5,5,0.0052,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"F","RN93",5,5,0.0052,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO19",4,5,0.003,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO19",4,5,0.003,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO19",4,5,0.003,"Insecta","adult","Insecta adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RG31",5,4,0.0049,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RB43",4,4,0.0033,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RB43",4,4,0.0033,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RN73",4,5,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RN73",4,5,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO67",4,4,0.003,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO67",4,4,0.003,"Eurytemora affinis","adult","Eurytemora affinis adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA25",4,4,0.0031,"Acanthocyclops sp.","adult","Acanthocyclops adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA25",4,4,0.0031,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RA25",4,4,0.0031,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RF92",3,5,0.002,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","OO27",3,5,0.003,"Acanthocyclops sp.","adult","Acanthocyclops adult",11,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RK47",3,5,0.0019,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RC39",4,4,0.0049,"Acanthocyclops sp.","adult","Acanthocyclops adult",5,NA,NA
"Cage Prototypes","2019","5",2019-05-08,"Sac DWSC",NA,"D","RH60",3,6,0.0017,"Acanthocyclops sp.","adult","Acanthocyclops adult",10,NA,"1.6999999999999999E-3"
"Cage Prototypes","2019","5",2019-05-08,"Sac DWSC",NA,"D","RH60",3,6,0.0017,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","5",2019-05-08,"Sac DWSC",NA,"D","RH60",3,6,0.0017,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RN62",4,5,0.0029,"Acanthocyclops sp.","adult","Acanthocyclops adult",15,NA,"2.8999999999999998E-3"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RN62",4,5,0.0029,"Harpacticoida","adult","Harpacticoida adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RN62",4,5,0.0029,"Eurytemora affinis","adult","Eurytemora affinis adult",8,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RN62",4,5,0.0029,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RG30",3,6,6e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,"5.9999999999999995E-4"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RG30",3,6,6e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG05",3,6,8e-04,"Chironomidae","adult","Chironomidae adult",1,NA,"8.0000000000000004E-4"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG05",3,6,8e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG05",3,6,8e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RI35",4,5,0.0027,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RI35",4,5,0.0027,"Eurytemora affinis","adult","Eurytemora affinis adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RI35",4,5,0.0027,"Diaptomidae","adult","Diaptomidae adult",2,NA,"Skistodiaptomus pallidus"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO49",3,5,0.0029,"Acanthocyclops sp.","adult","Acanthocyclops adult",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RI89",4,5,0.0027,"Acanthocyclops sp.","adult","Acanthocyclops adult",17,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RI89",4,5,0.0027,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Diaptomidae","adult","Diaptomidae adult",1,NA,"Hesperodiaptomus franciscanus male"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RH18",3,5,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RH18",3,5,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG08",3,5,0.0013,"Acanthocyclops sp.","adult","Acanthocyclops adult",10,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RF14",3,5,0.0014,"Acanthocyclops sp.","adult","Acanthocyclops adult",8,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RF14",3,5,0.0014,"Eurytemora affinis","adult","Eurytemora affinis adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","OO04",2,5,0.0011,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RL96",3,5,9e-04,"Diaptomidae","adult","Diaptomidae adult",1,NA,"Hesperodiaptomus franciscanus male"
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RH18",3,5,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",49,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RH18",3,5,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC11",3,5,7e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC11",3,5,7e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC11",3,5,7e-04,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RJ54",5,5,0.0032,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RJ54",5,5,0.0032,"Eurytemora affinis","adult","Eurytemora affinis adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RJ54",5,5,0.0032,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RI67",3,5,9e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","RI67",3,5,9e-04,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",12,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Eurytemora affinis","adult","Eurytemora affinis adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Diaptomidae","adult","Diaptomidae adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"E","OO66",4,5,0.0022,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",12,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","OO25",3,5,0.0022,"Eurytemora affinis","adult","Eurytemora affinis adult",5,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Eurytemora affinis","adult","Eurytemora affinis adult",12,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RK31",5,5,0.0035,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Harpacticoida","adult","Harpacticoida adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RN05",3,5,0.0024,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Chironomidae","adult","Chironomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Acanthocyclops sp.","adult","Acanthocyclops adult",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RC75",5,5,0.0032,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RK94",3,5,0.0016,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Diaptomidae","adult","Diaptomidae adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","OO98",4,5,0.0056,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RL24",3,5,9e-04,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RD85",4,5,0.0019,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RG12",4,5,0.0028,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Diaptomidae","adult","Diaptomidae adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Acanthocyclops sp.","adult","Acanthocyclops adult",7,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"C","RL55",5,5,0.0019,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Acanthocyclops sp.","adult","Acanthocyclops adult",6,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"B","RH51",4,5,0.0023,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Diaptomidae","adult","Diaptomidae adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","OO74",5,5,0.0024,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RI81",3,5,4e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RC28",5,5,0.0019,"Acanthocyclops sp.","adult","Acanthocyclops adult",9,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RC28",5,5,0.0019,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"D","RC28",5,5,0.0019,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RL85",4,5,0.0017,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RL85",4,5,0.0017,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","2",2019-02-21,"RIVERS",NA,"FCCL Control","RG33",3,5,0.0017,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RD59",3,5,0.0012,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RH57",5,3,0.0125,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RJ61",3,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"C","RJ61",3,5,0.0022,"Osphranticum labronectum","adult","Osphranticum labronectum adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","OO99",3,5,0.0015,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-21,"RIVERS",NA,"FCCL Control","RC02",3,4,0.0015,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Cage Prototypes","2019","2",2019-02-21,"RIVERS",NA,"FCCL Control","OO81",5,5,0.0114,"Diptera","adult","Diptera adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"E","RD51",4,3,0.0048,"Osphranticum labronectum","adult","Osphranticum labronectum adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Eurytemora affinis","adult","Eurytemora affinis adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RD60",4,5,0.0033,"Sinocalanus doerrii","adult","Sinocalanus doerrii adult",3,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Acanthocyclops sp.","adult","Acanthocyclops adult",4,NA,NA
"Cage Prototypes","2019","3",2019-03-27,"Sac DWSC",NA,"A","RC93",5,5,0.0022,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RK10",3,5,0.0038,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"D","RA19",3,3,0.0055,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RH56",4,5,0.0051,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"B","RI44",4,3,0.0079,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RI06",4,5,0.0041,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Cage Prototypes","2019","2",2019-02-25,"RIVERS",NA,"F","RK46",4,4,0.0035,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
