"Study","Site","Date","Cage","SampleType","FlowMeterStart","FlowMeterEnd","Rotations","VolumeSampled","TotalVolume","SubsampledVolume","Taxon","Count","AdjCount","CPUE"
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Acartiella sinensis",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Calanoida copepodid",4,174.117647058824,24.969308550763
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Diaptomus copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Diaptomus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Eurytemora carolleeae adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Eurytemora carolleeae copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Osphranticum copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Osphranticum labronectum",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Pseudodiaptomus forbesi adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Pseudodiaptomus forbesi copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Sinocalanus doerrii adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Sinocalanus doerrii copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Skistodiaptomus pallidus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Tortanus copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Tortanus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Alona",4,174.117647058824,24.969308550763
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Alonella",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Anchistropus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Bosmina",6,261.176470588235,37.4539628261444
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Camptocercus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Ceriodaphnia",1,43.5294117647059,6.24232713769074
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Chydorus",19,827.058823529412,118.604215616124
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Daphnia",10,435.294117647059,62.4232713769074
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Diaphanosoma",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Disparalona",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Eurycercus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Graptoleberis",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Ilyocryptus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Kurzia",1,43.5294117647059,6.24232713769074
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Leydigia",1,43.5294117647059,6.24232713769074
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Macrothrix",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Moina",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Monospilus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Picripleuroxus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Pleuroxus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Scapholeberis",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Sida",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Simocephalus",4,174.117647058824,24.969308550763
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Harpacticoida",1,43.5294117647059,6.24232713769074
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Americorophium",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Annelida",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Bivalvia",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Bivalvia",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Corophium",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Cumacean",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Fish",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Fish eggs",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Gammarus",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Insecta larvae",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Isopod",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Larval Fish",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Mysid",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Shrimp",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-01-31,NA,"Tow",972400,973017,617,6.97326666875216,74,1.7,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,0.5,"Rotifer",178,29548,7781.04099369447
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,0.5,"Barnacle nauplii",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,0.5,"Copepod nauplii",150,24900,6557.05701715826
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,0.5,"Ostracoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acanthocyclops adult",6,199.2,52.4564561372661
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acanthocyclops copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Cyclopoida adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Cyclopoida copepodid",96,3187.2,839.303298196258
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Diacyclops thomasi",4,132.8,34.9709707581774
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Ectocyclops phaleratus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Eucyclops",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Limnoithona copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Limnoithona sinensis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Limnoithona",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Limnoithona tetraspina",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Macrocyclops albidus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Mesocyclops edax",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Microcyclops rubellus",1,33.2,8.74274268954435
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Monospilus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Oithona copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Oithona davisae",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Oithona similis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Oithona",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Paracyclops chiltoni",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Paracyclops",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acartia copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acartia",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acartiella copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Acartiella sinensis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Calanoida copepodid",10,332,87.4274268954435
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Diaptomus copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Diaptomus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Eurytemora carolleeae adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Eurytemora carolleeae copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Osphranticum copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Osphranticum labronectum",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Pseudodiaptomus forbesi adult",3,99.6,26.2282280686331
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Pseudodiaptomus forbesi copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Sinocalanus doerrii adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Sinocalanus doerrii copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Skistodiaptomus pallidus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Tortanus copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Tortanus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Alona",6,199.2,52.4564561372661
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Alonella",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Bosmina",19,630.8,166.112111101343
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Camptocercus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Ceriodaphnia",5,166,43.7137134477218
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Chydorus",27,896.4,236.054052617697
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Daphnia",11,365.2,96.1701695849879
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Diaphanosoma",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Disparalona",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Eurycercus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Graptoleberis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Ilyocryptus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Kurzia",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Leydigia",1,33.2,8.74274268954435
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Macrothrix",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Moina",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Monospilus",1,33.2,8.74274268954435
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Picripleuroxus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Pleuroxus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Pseudochydorus",1,33.2,8.74274268954435
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Scapholeberis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Scapholeberis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Sida",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Simocephalus",2,66.4,17.4854853790887
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Harpacticoida",7,232.4,61.1991988268105
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Americorophium",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Annelida",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Bivalvia",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Bivalvia",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Corophium",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Cumacean",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Fish",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Fish eggs",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Gammarus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Insecta larvae",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Isopod",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Larval Fish",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Mysid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Shrimp",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-06,NA,"Tow",975012,974676,336,3.79743533338853,83,2.5,"Gastropoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,0.5,"Rotifer",153,23868,4061.26731491653
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,0.5,"Barnacle nauplii",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,0.5,"Copepod nauplii",190,29640,5043.4038551251
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,0.5,"Ostracoda",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acanthocyclops adult",11,245.142857142857,41.712362711561
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acanthocyclops copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Cyclopoida adult",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Cyclopoida copepodid",116,2585.14285714286,439.87582495828
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Diacyclops thomasi",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Ectocyclops phaleratus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Eucyclops prionophorus",2,44.5714285714286,7.58406594755654
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Limnoithona copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Limnoithona sinensis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Limnoithona",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Limnoithona tetraspina",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Macrocyclops albidus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Mesocyclops edax",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Microcyclops rubellus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Monospilus",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Oithona copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Oithona davisae",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Oithona similis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Oithona",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Paracyclops chiltoni",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Paracyclops",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acartia copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acartia",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acartiella copepodid",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Acartiella sinensis",0,0,0
"Enclosure Prototype","Rio Vista",2019-02-08,NA,"Tow",975400,975920,520,5.87698325405368,78,3.5,"Calanoida copepodid",6,133.714285714286,22.7521978426696
