Location,Date,Method,TowDistance,SetTime,FlowMeterStart,FlowMeterEnd,Rotations,MeshSize,RingSize,TotalVolume,SubsampledVolume,Taxon,Count,nSubsamples,TaxonomicGrouping,BiomassIndex,TotalBiomass
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Limnoithona tetraspina,17,1,Cyclopoid,0.133,2.261
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Macrocyclops albidus,1,1,Cyclopoid,3.36,3.36
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Microcyclops rubellus,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Monospilus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona similis,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Paracyclops chitoni,0,,Cyclopoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartia spp.,0,,Calanoid,0,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Calanoid copepodid,54,1,Calanoid,1.5,81
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurytemora affinis adult,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Hesperodiaptomus franciscanus,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudodiaptomus forbesi adult,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sinocalanus doerrii adult ,47,1,Calanoid,3.413,160.411
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Alona,3,1,Cladocera,0.6,1.8
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Alonella,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Bosmina,25,1,Cladocera,0.6,15
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Camptocercus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ceriodaphnia,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Chydorus,6,1,Cladocera,0.6,3.6
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Daphnia,2,1,Cladocera,4,8
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Diaphanosoma,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Disparalona,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Eurycercus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Graptoleberis,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Ilyocryptus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Kurzia,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Leydigia,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Macrothrix,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Moina,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Monospilus,3,1,Cladocera,0.6,1.8
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Picripleuroxus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pleuroxus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Pseudochydorus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Scaphloberis,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Sida,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Simocephalus,0,,Cladocera,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Harpacticoids,9,1,Harpacticoid,1,9
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Americorophium,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Annelid,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Baby Clam,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Baby snail,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Clam,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Corophium spp.,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Cumacean,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Fish,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Fish eggs,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Gammarus spp.,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Insect larvae,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Isopod,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Larval Fish,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Mysids,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Shrimp ,0,,Macrozoo,,0
DWSC,3/1/2019,Tow,NA,2,985000,985829,829,50,50,66,11.5,Snail,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,1,Rotifers,137,1,Microzoo,0.12,16.44
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,1,Barnacles ,0,,Microzoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,1,Copepod nauplii ,167,1,Microzoo,0.1,16.7
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,1,Ostracods,0,,Microzoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Cyclopoid copepodid,125,1,Cyclopoid,1.68,210
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Diacyclops thomasi,9,1,Cyclopoid,3.36,30.24
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Eucyclops spp.,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Limnoithona tetraspina,22,1,Cyclopoid,0.133,2.926
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Microcyclops rubellus ,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Monospilus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona similis,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Paracyclops chiltoni,0,,Cyclopoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Paracyclops sp.,1,1,Cyclopoid,3.36,3.36
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acartia spp.,0,,Calanoid,0,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Calanoid adult,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Calanoid copepodid,36,1,Calanoid,1.5,54
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Eurytemora affinis adult,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Sinocalanus doerrii adult ,10,1,Calanoid,3.413,34.13
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Alona,2,1,Cladocera,0.6,1.2
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Alonella,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Bosmina,31,1,Cladocera,0.6,18.6
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Camptocercus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Ceriodaphnia,8,1,Cladocera,1.4,11.2
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Chydorus,12,1,Cladocera,0.6,7.2
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Daphnia,6,1,Cladocera,4,24
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Diaphanosoma,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Disparalona,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Eurycercus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Graptoleberis,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Ilyocryptus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Kurzia,2,1,Cladocera,0.6,1.2
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Leydigia,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Macrothrix,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Moina,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Monospilus,4,1,Cladocera,0.6,2.4
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Picripleuroxus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Pleuroxus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Pseudochydorus,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Scaphloberis,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Sida,0,,Cladocera,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Simocephalus,3,1,Cladocera,1,3
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Harpacticoids,5,1,Harpacticoid,1,5
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Americorophium,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Annelid,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Baby Clam,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Baby snail,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Clam,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Corophium spp.,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Cumacean,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Fish,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Fish eggs,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Gammarus spp.,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Insect larvae,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Isopod,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Larval Fish,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Mysids,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Shrimp ,0,,Macrozoo,,0
DWSC,3/4/2019,Tow,NA,2,986000,986400,400,50,50,63,11,Snail,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,1.8,Rotifers,58,1,Microzoo,0.12,6.96
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,1.8,Barnacles ,0,,Microzoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,1.8,Copepod nauplii ,256,1,Microzoo,0.1,25.6
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,1.8,Ostracods,0,,Microzoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acanthocyclops vernalis adult,0,,Cyclopoid,3.36,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acanthocyclops vernalis copepodid,0,,Cyclopoid,1.68,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Cyclopoid adult,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Cyclopoid copepodid,26,1,Cyclopoid,1.68,43.68
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Diacyclops thomasi,1,1,Cyclopoid,3.36,3.36
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Ectocyclops phaleratus,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Eucyclops spp.,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona copepodid,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona sinensis,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona spp.,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Limnoithona tetraspina,52,1,Cyclopoid,0.133,6.916
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Mesocyclops edax,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Microcyclops rubellus ,1,1,Cyclopoid,3.36,3.36
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Monospilus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona copepodid,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona davisae,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona similis,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Oithona spp. ,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Paracyclops chiltoni,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Paracyclops poppei,0,,Cyclopoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acartia copepodid,0,,Calanoid,1.301,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acartia spp.,0,,Calanoid,0,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acartiella copepodid,0,,Calanoid,1.162,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Acartiella sinensis ,0,,Calanoid,2.666,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Calanoid adult,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Calanoid copepodid,192,1,Calanoid,1.5,288
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Diaptomus copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Diaptomus spp.,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Eurytemora affinis adult,3,1,Calanoid,3.068,9.204
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Eurytemora affinis copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Osphranticum copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Osphranticum labronectum,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Pseudodiaptomus forbesi adult,1,1,Calanoid,2.662,2.662
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Pseudodiaptomus forbesi copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Sinocalanus doerrii adult ,23,1,Calanoid,3.413,78.499
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Sinocalanus doerrii copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Skistodiaptomus pallidus,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Tortanus copepodid,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Tortanus spp. ,0,,Calanoid,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Alona,1,1,Cladocera,0.6,0.6
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Alonella,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Bosmina,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Camptocercus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Ceriodaphnia,1,1,Cladocera,1.4,1.4
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Chydorus,1,1,Cladocera,0.6,0.6
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Daphnia,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Diaphanosoma,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Disparalona,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Eurycercus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Graptoleberis,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Ilyocryptus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Kurzia,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Leydigia,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Macrothrix,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Moina,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Monospilus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Picripleuroxus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Pleuroxus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Pseudochydorus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Scaphloberis,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Sida,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Simocephalus,0,,Cladocera,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Harpacticoids,8,1,Harpacticoid,1,8
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Americorophium,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Annelid,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Baby Clam,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Baby snail,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Clam,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Corophium spp.,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Cumacean,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Fish,0,,Macrozoo,,0
DWSC,3/8/2019,Tow,NA,2,986400,987097,697,50,50,82,8,Fish eggs,0,,Macrozoo,,0
