SiteName,Date,Method,TowDistance_m,SetTime_min,FlowMeterBegin,FlowMeterEnd,Rotations,MeshSize,RingSize_cm,TotalVolume_ml,Subsampled_ml,ID,Count,#ofSubsample,Taxa,ugC.ind,Total.Biomass,X19,QC'ed by,Date_1,RingSize_m,distance,volumesampled,samplecount,ind_m3,samplebiomass,bio_m3,radius
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Tortanus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Tortanus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Alona,1,1,Cladocera,0.6,0.6,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,41.666666666666664,4.151687752822808,24.999999999999996,2.491012651693685,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Alonella,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Bosmina,14,1,Cladocera,0.6,8.4,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,583.3333333333333,58.12362853951931,350,34.87417712371159,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Camptocercus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Ceriodaphnia,2,1,Cladocera,1.4,2.8,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,83.33333333333333,8.303375505645617,116.66666666666666,11.624725707903862,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Chydorus,12,1,Cladocera,0.6,7.2,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,500,49.8202530338737,300,29.89215182032422,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Daphnia,16,1,Cladocera,4,64,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,666.6666666666666,66.42700404516494,2666.6666666666665,265.70801618065974,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Diaphanosoma,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Disparalona,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Eurycercus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Graptoleberis,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Ilyocryptus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Kurzia,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Leydigia,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Macrothrix,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Moina,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Picripleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Pleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Pseudochydorus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Scaphloberis,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Sida,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Simocephalus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Harpacticoids,6,1,Harpacticoid,1,6,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,250,24.91012651693685,250,24.91012651693685,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Americorophium,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Annelid,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Baby Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Baby snail,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Corophium spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Cumacean,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Fish eggs,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Gammarus spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Insect larvae,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Isopod,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Larval Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Mysids,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Shrimp,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-29,Tow,NA,2,971100,971988,888,50,50,75,1.8,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,51.1133311133311,10.036079095383977,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,0.2,Rotifers,103,1,Microzoo,0.12,12.36,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,38110,5465.157409048243,4573.2,655.8188890857891,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,0.2,Barnacles,0,NA,Microzoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,0.2,Copepod nauplii,250,1,Microzoo,0.1,25,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,92500,13264.945167592821,9250,1326.494516759282,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,0.2,Ostracods,1,1,Microzoo,0.6,0.6,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,370,53.05978067037129,222,31.835868402222772,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acanthocyclops vernalis adult,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,146.25882352941176,20.974219182640883,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acanthocyclops vernalis copepodid,0,NA,Cyclopoid,1.68,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Cyclopoid adult,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Cyclopoid copepodid,155,1,Cyclopoid,1.68,260.4,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,6747.058823529412,967.5607063420646,11335.05882352941,1625.5019866546684,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Diacyclops thomasi,2,1,Cyclopoid,3.36,6.72,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,87.05882352941177,12.48465427538148,292.5176470588235,41.94843836528177,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Ectocyclops phaleratus,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Eucyclops pectinifer,1,1,Cyclopoid,3.36,3.36,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,146.25882352941176,20.974219182640883,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Limnoithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Limnoithona sinensis,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Limnoithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Limnoithona tetraspina,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Mesocyclops edax,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Microcyclops rubellus,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Oithona copepodid,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Oithona davisae,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Oithona similis,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Oithona spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Paracyclops spp.,0,NA,Cyclopoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acartia copepodid,0,NA,Calanoid,1.301,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acartia spp.,0,NA,Calanoid,0,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acartiella copepodid,0,NA,Calanoid,1.162,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Acartiella sinensis,0,NA,Calanoid,2.666,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Calanoid copepodid,4,1,Calanoid,1.5,6,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,174.11764705882354,24.96930855076296,261.1764705882353,37.45396282614444,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Diaptomus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Diaptomus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Eurytemora affinis adult,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Eurytemora affinis copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Osphranticum copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Osphranticum labronectum,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Pseudodiaptomus forbesi adult,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Pseudodiaptomus forbesi copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Sinocalanus doerrii adult,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Sinocalanus doerrii copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Skistodiaptomus pallidus,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Tortanus copepodid,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Tortanus spp.,0,NA,Calanoid,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Alona,4,1,Cladocera,0.6,2.4,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,174.11764705882354,24.96930855076296,104.47058823529412,14.981585130457775,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Alonella,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Anchistropus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Bosmina,6,1,Cladocera,0.6,3.6,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,261.1764705882353,37.45396282614444,156.7058823529412,22.472377695686664,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Camptocercus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Ceriodaphnia,1,1,Cladocera,1.4,1.4,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,60.94117647058823,8.739257992767035,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Chydorus,19,1,Cladocera,0.6,11.4,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,827.0588235294118,118.60421561612407,496.2352941176471,71.16252936967443,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Daphnia,10,1,Cladocera,4,40,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,435.29411764705884,62.4232713769074,1741.1764705882354,249.6930855076296,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Diaphanosoma,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Disparalona,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Eurycercus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Graptoleberis,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Ilyocryptus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Kurzia,1,1,Cladocera,0.6,0.6,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,26.11764705882353,3.745396282614444,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Leydigia,1,1,Cladocera,0.6,0.6,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,26.11764705882353,3.745396282614444,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Macrothrix,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Moina,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Monospilus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Picripleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Pleuroxus,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Scaphloberis,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Sida,0,NA,Cladocera,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Simocephalus,4,1,Cladocera,1,4,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,174.11764705882354,24.96930855076296,174.11764705882354,24.96930855076296,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Harpacticoids,1,1,Harpacticoid,1,1,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,43.529411764705884,6.24232713769074,43.529411764705884,6.24232713769074,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Americorophium,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Annelid,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Baby Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Baby snail,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Clam,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Corophium spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Cumacean,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Fish eggs,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Gammarus spp.,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Insect larvae,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Isopod,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Larval Fish,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Mysids,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Shrimp,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
RV,2019-01-31,Tow,NA,2,972400,973017,617,50,50,74,1.7,Snail,0,NA,Macrozoo,NA,0,NA,TJ,12/19/2019,0.5,35.5145555145555,6.973266668752156,0,0,0,0,1
